ros-humble-uncrustify-vendor	amd64	2.0.2-2jammy.20260304.195304
ros-humble-unique-identifier-msgs	amd64	2.2.1-3jammy.20260605.122156
ros-humble-urdf	amd64	2.6.1-1jammy.20260329.185456
ros-humble-urdf-parser-plugin	amd64	2.6.1-1jammy.20260304.201738
ros-humble-urdfdom	amd64	3.0.2-2jammy.20260304.202852
ros-humble-urdfdom-headers	amd64	1.0.6-2jammy.20260226.012553
ros-humble-visualization-msgs	amd64	4.9.1-1jammy.20260605.123919
ros-humble-yaml-cpp-vendor	amd64	8.0.2-1jammy.20260304.195332
ros-humble-zstd-vendor	amd64	0.15.16-1jammy.20260304.195400
ros2-apt-source	all	1.2.0~jammy
rpcsvc-proto	amd64	1.4.2-0ubuntu6
sdformat9-sdf	all	9.7.0+ds-1
sed	amd64	4.8-1ubuntu2.1
sensible-utils	all	0.0.17
sgml-base	all	1.30
shared-mime-info	amd64	2.1-2
shiboken2	amd64	5.15.2-2build2
sip-dev	amd64	4.19.25+dfsg-3build1
sudo	amd64	1.9.9-1ubuntu2.6
systemd	amd64	249.11-0ubuntu3.21
systemd-sysv	amd64	249.11-0ubuntu3.21
sysvinit-utils	amd64	3.01-1ubuntu1
tango-icon-theme	all	0.8.90-8
tar	amd64	1.34+dfsg-1ubuntu0.1.22.04.6
tcl	amd64	8.6.11+1build2
tcl-dev	amd64	8.6.11+1build2
tcl8.6	amd64	8.6.12+dfsg-1build1
tcl8.6-dev	amd64	8.6.12+dfsg-1build1
tk	amd64	8.6.11+1build2
tk-dev	amd64	8.6.11+1build2
tk8.6	amd64	8.6.12-1build1
tk8.6-blt2.5	amd64	2.5.3+dfsg-4.1build2
tk8.6-dev	amd64	8.6.12-1build1
tzdata	all	2026c-0ubuntu0.22.04.1
ubuntu-keyring	all	2021.03.26
ubuntu-mono	all	20.10-0ubuntu2
ucf	all	3.0043
uncrustify	amd64	0.72.0+dfsg1-2
unicode-data	all	14.0.0-1.1
unixodbc-common	all	2.3.9-5ubuntu0.1
unixodbc-dev	amd64	2.3.9-5ubuntu0.1
usrmerge	all	25ubuntu2
util-linux	amd64	2.37.2-4ubuntu3.5
uuid-dev	amd64	2.37.2-4ubuntu3.5
vtk9	amd64	9.1.0+really9.1.0+dfsg2-3build1
x11-common	all	1:7.7+23ubuntu2
x11proto-dev	all	2021.5-1
xkb-data	all	2.33-1
xml-core	all	0.18+nmu1
xorg-sgml-doctools	all	1:1.11-1.1
xtrans-dev	all	1.4.0-1
xz-utils	amd64	5.2.5-2ubuntu1.1
zlib1g	amd64	1:1.2.11.dfsg-2ubuntu9.2
zlib1g-dev	amd64	1:1.2.11.dfsg-2ubuntu9.2
